,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GLD,GME,GOOGL,HYG,JNJ,JPM,MSFT,NVDA,PG,XOM,GS10,GS2
2008-08-27,5.238534927368164,4.08650016784668,21.936670303344727,77.0999984741211,43.59541320800781,,81.36000061035156,7.2548089027404785,11.638290405273438,31.467443466186523,42.698848724365234,24.016803741455078,19.989200592041016,0.30232614278793335,42.11545181274414,42.84007263183594,3.89,2.42
2008-08-28,5.21064567565918,4.171000003814697,23.253604888916016,78.5999984741211,43.87724304199219,,82.18000030517578,7.421449184417725,11.767446517944336,31.511859893798828,42.81877899169922,25.141979217529297,20.264820098876953,0.3011801242828369,42.68653869628906,43.21806335449219,3.89,2.42
2008-08-29,5.084381580352783,4.040500164031982,23.039039611816406,78.04000091552734,43.44440460205078,,81.70999908447266,7.38441801071167,11.506901741027832,31.569931030273438,42.23115158081055,24.88978385925293,19.79337501525879,0.28971967101097107,41.941139221191406,42.59516525268555,3.89,2.42
2008-09-01,,,,,,,,,,,,,,,,,3.69,2.08
2008-09-02,4.984213352203369,4.070499897003174,24.141433715820312,79.98999786376953,41.91942596435547,,79.19999694824219,7.638588905334473,11.555583000183105,31.576833724975586,43.01065444946289,25.21311378479004,19.655563354492188,0.28238511085510254,42.36191940307617,41.1630859375,3.69,2.08
2008-09-03,5.007306098937988,4.03849983215332,24.87344741821289,80.29000091552734,42.36736297607422,,78.88999938964844,7.389467716217041,11.53471851348877,31.680004119873047,42.87873077392578,25.67870330810547,19.510513305664062,0.26725733280181885,42.9329948425293,41.53573989868164,3.69,2.08
2008-09-04,4.8351569175720215,3.9014999866485596,23.092464447021484,78.91999816894531,40.87758255004883,,78.38999938964844,7.39451789855957,11.183270454406738,31.81760025024414,42.24312973022461,24.514724731445312,19.111589431762695,0.2635898292064667,42.343894958496094,40.53488540649414,3.69,2.08
2008-09-05,4.803966999053955,3.9595000743865967,24.32254981994629,78.23999786376953,40.37430191040039,,78.9800033569336,7.344021797180176,11.033997535705566,31.79007911682129,42.37504959106445,25.607563018798828,18.603879928588867,0.2674865424633026,42.54826736450195,40.258060455322266,3.69,2.08
2008-09-08,4.7361860275268555,4.058000087738037,26.20918846130371,79.91999816894531,40.79204559326172,,78.86000061035156,7.453429222106934,10.430449485778809,31.752239227294922,43.304466247558594,26.86855125427246,18.94477653503418,0.2564844489097595,43.50407409667969,40.870269775390625,3.69,2.08
2008-09-09,4.549042224884033,3.9519999027252197,24.541397094726562,79.06999969482422,39.65460968017578,,76.48999786376953,7.330554008483887,10.39841079711914,31.8210391998291,42.77680206298828,25.523517608642578,18.93027114868164,0.24777436256408691,43.21552658081055,39.00165557861328,3.69,2.08
2008-09-10,4.546943187713623,3.8369998931884766,24.450838088989258,77.9000015258789,40.84742736816406,,74.22000122070312,7.1975789070129395,10.286641120910645,31.645612716674805,42.710845947265625,25.47824478149414,19.17687225341797,0.24800367653369904,43.51609420776367,40.06109619140625,3.69,2.08
2008-09-11,4.578133583068848,3.9755001068115234,24.948902130126953,78.22000122070312,41.67280197143555,,73.08000183105469,7.187480449676514,10.773204803466797,31.645612716674805,42.66886520385742,26.9332332611084,19.829639434814453,0.23608490824699402,43.93088150024414,40.226112365722656,3.69,2.08
2008-09-12,4.466867446899414,3.9149999618530273,25.462080001831055,79.5999984741211,42.39754104614258,,75.55000305175781,6.936673164367676,10.870318412780762,31.645612716674805,42.327064514160156,26.622831344604492,20.0327205657959,0.2335636019706726,43.97294998168945,41.2589111328125,3.69,2.08
2008-09-15,4.2095441818237305,3.867000102996826,20.036102294921875,80.30000305175781,40.30888366699219,,77.55999755859375,6.547843933105469,10.775938034057617,30.48295783996582,41.739444732666016,23.926271438598633,19.452489852905273,0.21316401660442352,43.365806579589844,38.99632263183594,3.69,2.08
2008-09-16,4.195147514343262,3.936500072479248,22.30006980895996,83.5,41.199703216552734,,76.79000091552734,6.746467590332031,11.001211166381836,29.78126335144043,41.8533821105957,26.344768524169922,18.85048484802246,0.2198110669851303,43.28164291381836,40.68928146362305,3.69,2.08
2008-09-17,3.833754062652588,3.5769999027252197,20.526626586914062,83.30000305175781,40.288761138916016,,85.45999908447266,6.329021453857422,10.294837951660156,27.99260139465332,41.67950439453125,23.130878448486328,17.82056427001953,0.22920864820480347,42.64444351196289,40.07704544067383,3.69,2.08
