Date,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GLD,GME,GOOGL,HYG,JNJ,JPM,MSFT,NVDA,PG,XOM
2009-07-21,4.539695739746094,4.450500011444092,9.44289493560791,59.5,34.269935607910156,,93.12999725341797,3.8580095767974854,10.627906799316406,30.43616485595703,36.5869140625,24.44463539123535,18.37139320373535,0.274362713098526,34.09771728515625,37.895912170410156
2009-07-22,4.696401596069336,4.439499855041504,9.473881721496582,60.029998779296875,34.10957336425781,,93.44000244140625,3.975836992263794,10.62269115447998,30.473997116088867,36.40241241455078,24.371845245361328,18.349193572998047,0.28123894333839417,33.986209869384766,37.637794494628906
2009-07-23,4.728760719299316,4.69350004196167,9.830216407775879,61.34000015258789,35.11827850341797,,93.26000213623047,4.02296781539917,10.862371444702148,30.784042358398438,37.035892486572266,25.24534034729004,18.9115047454834,0.29797112941741943,34.16584777832031,38.50896072387695
2009-07-24,4.793780326843262,4.32450008392334,9.690781593322754,62.54999923706055,35.39760208129883,,93.41000366210938,4.06505012512207,11.095346450805664,30.965517044067383,37.82923889160156,25.0931339263916,17.35034942626953,0.297054260969162,34.5870361328125,38.87462615966797
2009-07-27,4.797077655792236,4.211999893188477,10.140073776245117,62.65999984741211,35.614871978759766,,93.70999908447266,3.9606876373291016,11.047657012939453,31.022216796875,37.68162536621094,25.232114791870117,17.098787307739258,0.2984296381473541,34.54988098144531,39.12200927734375
2009-07-28,4.794081211090088,4.249000072479248,10.333736419677734,62.70000076293945,35.35103988647461,,92.11000061035156,3.837810754776001,10.924713134765625,31.05625343322754,37.46638488769531,25.19901466369629,17.365150451660156,0.2988879382610321,34.50652313232422,38.659523010253906
2009-07-29,4.79497766494751,4.2170000076293945,10.473172187805176,62.41999816894531,34.719966888427734,,91.19999694824219,3.6812679767608643,10.835051536560059,31.162109375,37.613983154296875,24.993879318237305,17.60930633544922,0.29292863607406616,34.76048278808594,38.41217041015625
2009-07-30,4.877679347991943,4.304500102996826,10.821756362915039,63.65999984741211,35.019981384277344,,91.62000274658203,3.6156210899353027,11.068521499633789,31.41921043395996,38.00144577026367,25.457096099853516,17.616708755493164,0.29522067308425903,34.82859802246094,38.030364990234375
2009-07-31,4.895654678344727,4.288000106811523,11.456966400146484,63.61000061035156,35.93557357788086,,93.3499984741211,3.684634208679199,11.004192352294922,31.92963218688965,37.44793701171875,25.576202392578125,17.402141571044922,0.29636675119400024,34.38264465332031,37.8528938293457
2009-08-03,4.986743450164795,4.372000217437744,11.867526054382324,65.4000015258789,36.41666030883789,,93.87000274658203,3.847909450531006,11.231703758239746,31.990262985229492,37.577083587646484,26.204866409301758,17.631513595581055,0.30438899993896484,34.44459533691406,37.99271011352539
2009-08-04,4.960373878479004,4.289999961853027,12.115416526794434,65.98999786376953,36.42182540893555,,94.68000030517578,4.110498428344727,11.269455909729004,31.92161750793457,37.55247497558594,26.608516693115234,17.587114334106445,0.3064518868923187,34.3516731262207,37.965816497802734
2009-08-05,4.9471917152404785,4.2144999504089355,12.905548095703125,69.04000091552734,36.10110855102539,,94.77999877929688,4.06505012512207,11.20512580871582,31.818683624267578,37.17734146118164,27.647436141967773,17.616708755493164,0.3071395754814148,33.39161682128906,37.65930938720703
2009-08-06,4.9112348556518555,4.223499774932861,12.936534881591797,70.3499984741211,35.821781158447266,,94.5999984741211,4.1273298263549805,11.18575382232666,31.56702423095703,36.857513427734375,26.96586036682129,17.357746124267578,0.300721675157547,31.874082565307617,37.49798583984375
2009-08-07,4.959177494049072,4.265999794006348,12.719635009765625,70.80000305175781,35.95109939575195,,93.75,4.235056400299072,11.353157997131348,31.788185119628906,36.83906936645508,28.031259536743164,17.431737899780273,0.3142451345920563,32.227142333984375,37.3581657409668
2009-08-10,4.935507774353027,4.2220001220703125,12.921040534973145,67.80000305175781,35.811439514160156,,92.93000030517578,4.066733360290527,11.340987205505371,31.933067321777344,37.343387603759766,28.249622344970703,17.328153610229492,0.3039306700229645,32.31385803222656,37.20220947265625
2009-08-11,4.878876686096191,4.177999973297119,12.278088569641113,65.4000015258789,35.14413070678711,,92.79000091552734,4.157629013061523,11.27467155456543,31.85678482055664,37.035892486572266,27.290109634399414,17.11358642578125,0.2968251705169678,32.16520309448242,36.8613395690918
2009-08-12,4.953185558319092,4.297999858856201,12.340059280395508,66.43000030517578,35.54761505126953,,92.94999694824219,4.315854549407959,11.389917373657227,31.77674674987793,37.263423919677734,27.932010650634766,17.409543991088867,0.3078271448612213,32.258113861083984,37.391571044921875
